fecha_hecho;cantidad;latitud;longitud;sexo;edad;estado_civil;grupo_actor;actividad_delictiva;parentesco;ocupacion;discapacidad;grupo_especial;medio_transporte;nivel_academico;testigo;conducta;modalidad;caracterizacion;conducta_especial;arma_medio;articulo_penal;categoria_penal;nombre_barrio;codigo_barrio;codigo_comuna;lugar;sede_receptora;bien;categoria_bien;grupo_bien;modelo;color;permiso;unidad_medida;fecha_ingestion
2003-05-09T16:00:00.000-05:00;1.0;NaN;NaN;Hombre;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-05-12T13:30:00.000-05:00;1.0;NaN;NaN;Mujer;36;Sin dato;Sin dato;Sin dato;Sin dato;Empleado sector privado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-05-12T17:45:00.000-05:00;1.0;NaN;NaN;Hombre;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-05-20T09:20:00.000-05:00;1.0;NaN;NaN;Hombre;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-05-21T10:30:00.000-05:00;1.0;NaN;NaN;Hombre;37;Sin dato;Delincuencia;Sin dato;Sin dato;Comerciante;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-05-21T15:30:00.000-05:00;1.0;NaN;NaN;Mujer;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-05-21T19:30:00.000-05:00;1.0;NaN;NaN;Hombre;34;Sin dato;Delincuencia;Sin dato;Sin dato;Comerciante;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-05-22T10:30:00.000-05:00;1.0;NaN;NaN;Hombre;41;Sin dato;Delincuencia;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-05-31T09:30:00.000-05:00;1.0;NaN;NaN;Mujer;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-06-05T21:30:00.000-05:00;1.0;NaN;NaN;Hombre;33;Casado(a);Paramilitar;Sin dato;Sin dato;Ingeniero;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-06-06T10:00:00.000-05:00;1.0;NaN;NaN;Hombre;-1;Sin dato;Delincuencia;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-06-06T13:00:00.000-05:00;1.0;NaN;NaN;Hombre;28;Casado(a);Delincuencia;Sin dato;Sin dato;Comerciante;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-06-07T21:00:00.000-05:00;1.0;NaN;NaN;Hombre;-1;Sin dato;Delincuencia;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-06-08T15:00:00.000-05:00;1.0;NaN;NaN;Hombre;50;Casado(a);Delincuencia;Sin dato;Sin dato;Comerciante;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-06-12T20:00:00.000-05:00;1.0;NaN;NaN;Hombre;-1;Sin dato;Delincuencia;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-06-26T06:00:00.000-05:00;1.0;NaN;NaN;Mujer;18;Soltero(a);Delincuencia;Sin dato;Sin dato;Estudiante;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-07-04T15:30:00.000-05:00;1.0;NaN;NaN;Hombre;31;Sin dato;Delincuencia;Sin dato;Sin dato;Comerciante;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-07-04T20:00:00.000-05:00;1.0;NaN;NaN;Hombre;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-07-04T20:30:00.000-05:00;1.0;NaN;NaN;Mujer;30;Sin dato;Delincuencia;Sin dato;Sin dato;Comerciante;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-07-14T21:00:00.000-05:00;1.0;NaN;NaN;Mujer;38;Sin dato;Delincuencia;Sin dato;Sin dato;Administrador;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-07-17T12:00:00.000-05:00;1.0;NaN;NaN;Hombre;38;Sin dato;Delincuencia;Sin dato;Sin dato;Empleado sector privado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-07-17T15:00:00.000-05:00;1.0;NaN;NaN;Hombre;45;Sin dato;Delincuencia;Sin dato;Sin dato;Comerciante;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-07-17T17:30:00.000-05:00;1.0;NaN;NaN;Hombre;41;Sin dato;Delincuencia;Sin dato;Sin dato;Empleado sector privado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-07-18T19:30:00.000-05:00;1.0;NaN;NaN;Hombre;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-07-23T15:20:00.000-05:00;1.0;NaN;NaN;Hombre;-1;Sin dato;Delincuencia;Sin dato;Sin dato;Estudiante;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-07-24T09:00:00.000-05:00;1.0;NaN;NaN;Hombre;-1;Sin dato;Guerrilla;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-07-24T10:45:00.000-05:00;1.0;NaN;NaN;Hombre;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-07-26T18:00:00.000-05:00;1.0;NaN;NaN;Mujer;47;Sin dato;Delincuencia;Sin dato;Sin dato;Comerciante;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-08-01T19:00:00.000-05:00;1.0;6.272932;-75.553997;Mujer;-1;Sin dato;Delincuencia;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Campo Valdés No.2;#0303;3;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-08-08T15:00:00.000-05:00;1.0;NaN;NaN;Hombre;-1;Sin dato;Delincuencia;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-08-12T19:00:00.000-05:00;1.0;NaN;NaN;Hombre;41;Sin dato;Delincuencia;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-08-13T09:00:00.000-05:00;1.0;NaN;NaN;Hombre;-1;Sin dato;Delincuencia;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-08-13T15:00:00.000-05:00;1.0;NaN;NaN;Hombre;-1;Sin dato;Delincuencia;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-08-13T19:00:00.000-05:00;1.0;NaN;NaN;Hombre;-1;Sin dato;Delincuencia;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-08-14T11:00:00.000-05:00;1.0;NaN;NaN;Hombre;46;Sin dato;Delincuencia;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-08-14T14:00:00.000-05:00;1.0;NaN;NaN;Hombre;-1;Sin dato;Delincuencia;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-08-20T08:00:00.000-05:00;1.0;NaN;NaN;Hombre;46;Sin dato;Delincuencia;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-08-21T15:00:00.000-05:00;1.0;NaN;NaN;Hombre;36;Casado(a);Delincuencia;Sin dato;Sin dato;Administrador;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-08-27T10:00:00.000-05:00;1.0;NaN;NaN;Sin dato;-1;Sin dato;Delincuencia;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-08-30T13:00:00.000-05:00;1.0;NaN;NaN;Hombre;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-09-04T18:00:00.000-05:00;1.0;NaN;NaN;Hombre;-1;Sin dato;Guerrilla;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-09-04T05:00:00.000-05:00;1.0;NaN;NaN;Hombre;52;Sin dato;Delincuencia;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-09-08T05:00:00.000-05:00;1.0;NaN;NaN;Hombre;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-09-11T05:00:00.000-05:00;1.0;NaN;NaN;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-09-11T06:00:00.000-05:00;1.0;NaN;NaN;Hombre;-1;Sin dato;Delincuencia;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-09-11T23:00:00.000-05:00;1.0;NaN;NaN;Hombre;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-09-16T15:00:00.000-05:00;1.0;NaN;NaN;Hombre;45;Sin dato;Delincuencia;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-10-01T08:20:00.000-05:00;1.0;NaN;NaN;Mujer;38;Sin dato;Delincuencia;Sin dato;Sin dato;Comerciante;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-10-04T03:00:00.000-05:00;1.0;NaN;NaN;Mujer;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-10-07T15:00:00.000-05:00;1.0;NaN;NaN;Hombre;-1;Sin dato;Delincuencia;Sin dato;Sin dato;Conductor;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-10-16T22:31:00.000-05:00;1.0;NaN;NaN;Hombre;33;Sin dato;Delincuencia;Sin dato;Sin dato;Comerciante;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-10-20T05:00:00.000-05:00;1.0;NaN;NaN;Mujer;23;Sin dato;Delincuencia;Sin dato;Sin dato;Comerciante;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-10-21T05:00:00.000-05:00;1.0;NaN;NaN;Mujer;49;Sin dato;Delincuencia;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-10-21T08:00:00.000-05:00;1.0;NaN;NaN;Hombre;40;Sin dato;Delincuencia;Sin dato;Sin dato;Comerciante;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-10-22T13:00:00.000-05:00;1.0;NaN;NaN;Hombre;37;Sin dato;Delincuencia;Sin dato;Sin dato;Asesor;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-10-24T21:00:00.000-05:00;1.0;NaN;NaN;Hombre;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-10-24T22:00:00.000-05:00;1.0;NaN;NaN;Mujer;29;Sin dato;Delincuencia;Sin dato;Sin dato;Comerciante;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
2003-10-27T01:00:00.000-05:00;1.0;NaN;NaN;Hombre;25;Sin dato;Delincuencia;Sin dato;Sin dato;Comerciante;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Extorsión;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;2021-12-06T04:05:36.000-05:00
